k, f, h2OmegaGW
3.231315553773747240e+01 2.223494313324065469e-02 0.000000000000000000e+00
3.235479620208930385e+01 2.226359641047357188e-02 0.000000000000000000e+00
3.239643686644112819e+01 2.229224968770649254e-02 0.000000000000000000e+00
3.243807753079295964e+01 2.232090296493941320e-02 0.000000000000000000e+00
3.247971819514479108e+01 2.234955624217233039e-02 0.000000000000000000e+00
3.252135885949662253e+01 2.237820951940525799e-02 0.000000000000000000e+00
3.256299952384844687e+01 2.240686279663817518e-02 0.000000000000000000e+00
3.260464018820027832e+01 2.243551607387109584e-02 0.000000000000000000e+00
3.264628085255210976e+01 2.246416935110401997e-02 0.000000000000000000e+00
3.268792151690394121e+01 2.249282262833694063e-02 0.000000000000000000e+00
3.272956218125577266e+01 2.252147590556986476e-02 0.000000000000000000e+00
3.277120284560759700e+01 2.255012918280278195e-02 0.000000000000000000e+00
3.281284350995942845e+01 2.257878246003570261e-02 0.000000000000000000e+00
3.285448417431125989e+01 2.260743573726862674e-02 0.000000000000000000e+00
3.289612483866309134e+01 2.263608901450155086e-02 0.000000000000000000e+00
3.293776550301491568e+01 2.266474229173446805e-02 0.000000000000000000e+00
3.297940616736674713e+01 2.269339556896739218e-02 0.000000000000000000e+00
3.302104683171857857e+01 2.272204884620030937e-02 0.000000000000000000e+00
3.306268749607041002e+01 2.275070212343323697e-02 0.000000000000000000e+00
3.310432816042224147e+01 2.277935540066615763e-02 0.000000000000000000e+00
3.314596882477406581e+01 2.280800867789907482e-02 0.000000000000000000e+00
3.318760948912589726e+01 2.283666195513199548e-02 0.000000000000000000e+00
3.322925015347772870e+01 2.286531523236492308e-02 0.000000000000000000e+00
3.327089081782956015e+01 2.289396850959784027e-02 0.000000000000000000e+00
3.331253148218138449e+01 2.292262178683076093e-02 0.000000000000000000e+00
3.335417214653321594e+01 2.295127506406367812e-02 0.000000000000000000e+00
3.339581281088504738e+01 2.297992834129660225e-02 0.000000000000000000e+00
3.343745347523687883e+01 2.300858161852952291e-02 0.000000000000000000e+00
3.347909413958871028e+01 2.303723489576245051e-02 0.000000000000000000e+00
3.352073480394053462e+01 2.306588817299536076e-02 0.000000000000000000e+00
3.356237546829236607e+01 2.309454145022828836e-02 0.000000000000000000e+00
3.360401613264419751e+01 2.312319472746120555e-02 0.000000000000000000e+00
3.364565679699602896e+01 2.315184800469412968e-02 0.000000000000000000e+00
3.368729746134785330e+01 2.318050128192705034e-02 0.000000000000000000e+00
3.372893812569968475e+01 2.320915455915997100e-02 0.000000000000000000e+00
3.377057879005151619e+01 2.323780783639289513e-02 0.000000000000000000e+00
3.381221945440334764e+01 2.326646111362581926e-02 0.000000000000000000e+00
3.385386011875517909e+01 2.329511439085873992e-02 0.000000000000000000e+00
3.389550078310700343e+01 2.332376766809165711e-02 0.000000000000000000e+00
3.393714144745883488e+01 2.335242094532457777e-02 0.000000000000000000e+00
3.397878211181066632e+01 2.338107422255750190e-02 0.000000000000000000e+00
3.402042277616249777e+01 2.340972749979042603e-02 0.000000000000000000e+00
3.406206344051432211e+01 2.343838077702333975e-02 0.000000000000000000e+00
3.410370410486615356e+01 2.346703405425626734e-02 0.000000000000000000e+00
3.414534476921798500e+01 2.349568733148918454e-02 0.000000000000000000e+00
3.418698543356981645e+01 2.352434060872210519e-02 0.000000000000000000e+00
3.422862609792164790e+01 2.355299388595502932e-02 0.000000000000000000e+00
3.427026676227347224e+01 2.358164716318794304e-02 0.000000000000000000e+00
3.431190742662530369e+01 2.361030044042087064e-02 0.000000000000000000e+00
3.435354809097713513e+01 2.363895371765379477e-02 0.000000000000000000e+00
3.439518875532896658e+01 2.366760699488671196e-02 0.000000000000000000e+00
3.443682941968079092e+01 2.369626027211963609e-02 0.000000000000000000e+00
3.447847008403262237e+01 2.372491354935256022e-02 0.000000000000000000e+00
3.452011074838445381e+01 2.375356682658548088e-02 0.000000000000000000e+00
3.456175141273628526e+01 2.378222010381840501e-02 0.000000000000000000e+00
3.460339207708811671e+01 2.381087338105132567e-02 0.000000000000000000e+00
3.464503274143994105e+01 2.383952665828423939e-02 0.000000000000000000e+00
3.468667340579177250e+01 2.386817993551716352e-02 0.000000000000000000e+00
3.472831407014360394e+01 2.389683321275008071e-02 0.000000000000000000e+00
3.476995473449543539e+01 2.392548648998300831e-02 0.000000000000000000e+00
3.481159539884725973e+01 2.395413976721592550e-02 0.000000000000000000e+00
3.485323606319909118e+01 2.398279304444884616e-02 0.000000000000000000e+00
3.489487672755092262e+01 2.401144632168177029e-02 0.000000000000000000e+00
3.493651739190275407e+01 2.404009959891469442e-02 0.000000000000000000e+00
3.497815805625458552e+01 2.406875287614761508e-02 0.000000000000000000e+00
3.501979872060640986e+01 2.409740615338053227e-02 0.000000000000000000e+00
3.506143938495824131e+01 2.412605943061345293e-02 0.000000000000000000e+00
3.510308004931007275e+01 2.415471270784637359e-02 0.000000000000000000e+00
3.514472071366190420e+01 2.418336598507929772e-02 0.000000000000000000e+00
3.518636137801373565e+01 2.421201926231222185e-02 0.000000000000000000e+00
3.522800204236555999e+01 2.424067253954514251e-02 0.000000000000000000e+00
3.526964270671739143e+01 2.426932581677806317e-02 0.000000000000000000e+00
3.531128337106922288e+01 2.429797909401098036e-02 0.000000000000000000e+00
3.535292403542105433e+01 2.432663237124390448e-02 0.000000000000000000e+00
3.539456469977287867e+01 2.435528564847682514e-02 0.000000000000000000e+00
3.543620536412471012e+01 2.438393892570974580e-02 0.000000000000000000e+00
3.547784602847654156e+01 2.441259220294266993e-02 0.000000000000000000e+00
3.551948669282837301e+01 2.444124548017559059e-02 0.000000000000000000e+00
3.556112735718020446e+01 2.446989875740850778e-02 0.000000000000000000e+00
3.560276802153202880e+01 2.449855203464143191e-02 0.000000000000000000e+00
3.564440868588386024e+01 2.452720531187435257e-02 0.000000000000000000e+00
3.568604935023569169e+01 2.455585858910727323e-02 0.000000000000000000e+00
3.572769001458752314e+01 2.458451186634019736e-02 0.000000000000000000e+00
3.576933067893934748e+01 2.461316514357311108e-02 0.000000000000000000e+00
3.581097134329117893e+01 2.464181842080603868e-02 0.000000000000000000e+00
3.585261200764301037e+01 2.467047169803895934e-02 0.000000000000000000e+00
3.589425267199484182e+01 2.469912497527188347e-02 0.000000000000000000e+00
3.593589333634667327e+01 2.472777825250480760e-02 0.000000000000000000e+00
3.597753400069849761e+01 2.475643152973772479e-02 0.000000000000000000e+00
3.601917466505032905e+01 2.478508480697064892e-02 0.000000000000000000e+00
3.606081532940216050e+01 2.481373808420356611e-02 0.000000000000000000e+00
3.610245599375399195e+01 2.484239136143648677e-02 0.000000000000000000e+00
3.614409665810581629e+01 2.487104463866940396e-02 0.000000000000000000e+00
3.618573732245764774e+01 2.489969791590232462e-02 0.000000000000000000e+00
3.622737798680947918e+01 2.492835119313525222e-02 0.000000000000000000e+00
3.626901865116131063e+01 2.495700447036817635e-02 0.000000000000000000e+00
3.631065931551314208e+01 2.498565774760109701e-02 0.000000000000000000e+00
3.635229997986496642e+01 2.501431102483401420e-02 0.000000000000000000e+00
3.639394064421679786e+01 2.504296430206693139e-02 0.000000000000000000e+00
3.643558130856862931e+01 2.507161757929985552e-02 0.000000000000000000e+00
3.647722197292046076e+01 2.510027085653277965e-02 0.000000000000000000e+00
3.651886263727228510e+01 2.512892413376570031e-02 0.000000000000000000e+00
3.656050330162411655e+01 2.515757741099862443e-02 0.000000000000000000e+00
3.660214396597594799e+01 2.518623068823154856e-02 0.000000000000000000e+00
3.664378463032777944e+01 2.521488396546447269e-02 0.000000000000000000e+00
3.668542529467961089e+01 2.524353724269738988e-02 0.000000000000000000e+00
3.672706595903143523e+01 2.527219051993030707e-02 0.000000000000000000e+00
3.676870662338326667e+01 2.530084379716323120e-02 0.000000000000000000e+00
3.681034728773509812e+01 2.532949707439615186e-02 0.000000000000000000e+00
3.685198795208692957e+01 2.535815035162907599e-02 0.000000000000000000e+00
3.689362861643875391e+01 2.538680362886198971e-02 0.000000000000000000e+00
3.693526928079058536e+01 2.541545690609491037e-02 0.000000000000000000e+00
3.697690994514241680e+01 2.544411018332783450e-02 0.000000000000000000e+00
3.701855060949424825e+01 2.547276346056075863e-02 0.000000000000000000e+00
3.706019127384607970e+01 2.550141673779367929e-02 0.000000000000000000e+00
3.710183193819790404e+01 2.553007001502659648e-02 0.000000000000000000e+00
3.714347260254973548e+01 2.555872329225951714e-02 0.000000000000000000e+00
3.718511326690156693e+01 2.558737656949244474e-02 0.000000000000000000e+00
3.722675393125339838e+01 2.561602984672536540e-02 0.000000000000000000e+00
3.726839459560522272e+01 2.564468312395828953e-02 0.000000000000000000e+00
3.731003525995705417e+01 2.567333640119120672e-02 0.000000000000000000e+00
3.735167592430888561e+01 2.570198967842412391e-02 0.000000000000000000e+00
3.739331658866071706e+01 2.573064295565704804e-02 0.000000000000000000e+00
3.743495725301254851e+01 2.575929623288997217e-02 0.000000000000000000e+00
3.747659791736437285e+01 2.578794951012289283e-02 0.000000000000000000e+00
3.751823858171620429e+01 2.581660278735581696e-02 0.000000000000000000e+00
3.755987924606803574e+01 2.584525606458873415e-02 0.000000000000000000e+00
3.760151991041986719e+01 2.587390934182165134e-02 0.000000000000000000e+00
3.764316057477169153e+01 2.590256261905457547e-02 0.000000000000000000e+00
3.768480123912352298e+01 2.593121589628749613e-02 0.000000000000000000e+00
3.772644190347535442e+01 2.595986917352042025e-02 0.000000000000000000e+00
3.776808256782718587e+01 2.598852245075334438e-02 0.000000000000000000e+00
3.780972323217901732e+01 2.601717572798626157e-02 0.000000000000000000e+00
3.785136389653084166e+01 2.604582900521917876e-02 0.000000000000000000e+00
3.789300456088267310e+01 2.607448228245209942e-02 0.000000000000000000e+00
3.793464522523450455e+01 2.610313555968502355e-02 0.000000000000000000e+00
3.797628588958633600e+01 2.613178883691794768e-02 0.000000000000000000e+00
3.801792655393816034e+01 2.616044211415087181e-02 0.000000000000000000e+00
3.805956721828999179e+01 2.618909539138379594e-02 0.000000000000000000e+00
3.810120788264182323e+01 2.621774866861670966e-02 0.000000000000000000e+00
3.814284854699365468e+01 2.624640194584963379e-02 0.000000000000000000e+00
3.818448921134548613e+01 2.627505522308255792e-02 0.000000000000000000e+00
3.822612987569731047e+01 2.630370850031546817e-02 0.000000000000000000e+00
3.826777054004914191e+01 2.633236177754839924e-02 0.000000000000000000e+00
3.830941120440097336e+01 2.636101505478132337e-02 0.000000000000000000e+00
3.835105186875280481e+01 2.638966833201423709e-02 0.000000000000000000e+00
3.839269253310463625e+01 2.641832160924716122e-02 0.000000000000000000e+00
3.843433319745646060e+01 2.644697488648008535e-02 0.000000000000000000e+00
3.847597386180829204e+01 2.647562816371299560e-02 0.000000000000000000e+00
3.851761452616012349e+01 2.650428144094592667e-02 0.000000000000000000e+00
3.855925519051195494e+01 2.653293471817885080e-02 0.000000000000000000e+00
3.860089585486377928e+01 2.656158799541176452e-02 0.000000000000000000e+00
3.864253651921561072e+01 2.659024127264468171e-02 0.000000000000000000e+00
3.868417718356744217e+01 2.661889454987761278e-02 0.000000000000000000e+00
3.872581784791927362e+01 2.664754782711052650e-02 0.000000000000000000e+00
3.876745851227110506e+01 2.667620110434345410e-02 0.000000000000000000e+00
3.880909917662292941e+01 2.670485438157637129e-02 0.000000000000000000e+00
3.885073984097476085e+01 2.673350765880929542e-02 0.000000000000000000e+00
3.889238050532659230e+01 2.676216093604221608e-02 0.000000000000000000e+00
3.893402116967842375e+01 2.679081421327514020e-02 0.000000000000000000e+00
3.897566183403024809e+01 2.681946749050805393e-02 0.000000000000000000e+00
3.901730249838207953e+01 2.684812076774097805e-02 0.000000000000000000e+00
3.905894316273391098e+01 2.687677404497390565e-02 0.000000000000000000e+00
3.910058382708574243e+01 2.690542732220682631e-02 0.000000000000000000e+00
3.914222449143757387e+01 2.693408059943974697e-02 0.000000000000000000e+00
3.918386515578939822e+01 2.696273387667266069e-02 0.000000000000000000e+00
3.922550582014122966e+01 2.699138715390559176e-02 0.000000000000000000e+00
3.926714648449306111e+01 2.702004043113850548e-02 0.000000000000000000e+00
3.930878714884489256e+01 2.704869370837143308e-02 0.000000000000000000e+00
3.935042781319671690e+01 2.707734698560433986e-02 0.000000000000000000e+00
3.939206847754854834e+01 2.710600026283726399e-02 0.000000000000000000e+00
3.943370914190037979e+01 2.713465354007018812e-02 0.000000000000000000e+00
3.947534980625221124e+01 2.716330681730311919e-02 0.000000000000000000e+00
3.951699047060404268e+01 2.719196009453604332e-02 0.000000000000000000e+00
3.955863113495586703e+01 2.722061337176896051e-02 0.000000000000000000e+00
3.960027179930769847e+01 2.724926664900188117e-02 0.000000000000000000e+00
3.964191246365952992e+01 2.727791992623480530e-02 0.000000000000000000e+00
3.968355312801136137e+01 2.730657320346772943e-02 0.000000000000000000e+00
3.972519379236318571e+01 2.733522648070063968e-02 0.000000000000000000e+00
3.976683445671501715e+01 2.736387975793356381e-02 0.000000000000000000e+00
3.980847512106684860e+01 2.739253303516648794e-02 0.000000000000000000e+00
3.985011578541868005e+01 2.742118631239940860e-02 0.000000000000000000e+00
3.989175644977051149e+01 2.744983958963233273e-02 0.000000000000000000e+00
3.993339711412233584e+01 2.747849286686524645e-02 0.000000000000000000e+00
3.997503777847416728e+01 2.750714614409817058e-02 0.000000000000000000e+00
4.001667844282599873e+01 2.753579942133109471e-02 0.000000000000000000e+00
4.005831910717783018e+01 2.756445269856401190e-02 0.000000000000000000e+00
4.009995977152965452e+01 2.759310597579693602e-02 0.000000000000000000e+00
4.014160043588148596e+01 2.762175925302985321e-02 0.000000000000000000e+00
4.018324110023331741e+01 2.765041253026277734e-02 0.000000000000000000e+00
4.022488176458514886e+01 2.767906580749570841e-02 0.000000000000000000e+00
4.026652242893698030e+01 2.770771908472862560e-02 0.000000000000000000e+00
4.030816309328880465e+01 2.773637236196154626e-02 0.000000000000000000e+00
4.034980375764063609e+01 2.776502563919446345e-02 0.000000000000000000e+00
4.039144442199246754e+01 2.779367891642738064e-02 0.000000000000000000e+00
4.043308508634429899e+01 2.782233219366030477e-02 0.000000000000000000e+00
4.047472575069612333e+01 2.785098547089322543e-02 0.000000000000000000e+00
4.051636641504795477e+01 2.787963874812614956e-02 0.000000000000000000e+00
4.055800707939978622e+01 2.790829202535907369e-02 0.000000000000000000e+00
4.059964774375161767e+01 2.793694530259199088e-02 0.000000000000000000e+00
4.064128840810344911e+01 2.796559857982490807e-02 0.000000000000000000e+00
4.068292907245527346e+01 2.799425185705783220e-02 0.000000000000000000e+00
4.072456973680710490e+01 2.802290513429074592e-02 0.000000000000000000e+00
4.076621040115893635e+01 2.805155841152367699e-02 0.000000000000000000e+00
4.080785106551076780e+01 2.808021168875660112e-02 0.000000000000000000e+00
4.084949172986259214e+01 2.810886496598951831e-02 0.000000000000000000e+00
4.089113239421442358e+01 2.813751824322243897e-02 0.000000000000000000e+00
4.093277305856625503e+01 2.816617152045536310e-02 0.000000000000000000e+00
4.097441372291808648e+01 2.819482479768828376e-02 0.000000000000000000e+00
4.101605438726991792e+01 2.822347807492120442e-02 0.000000000000000000e+00
4.105769505162174227e+01 2.825213135215412161e-02 0.000000000000000000e+00
4.109933571597357371e+01 2.828078462938704574e-02 0.000000000000000000e+00
4.114097638032540516e+01 2.830943790661996640e-02 0.000000000000000000e+00
4.118261704467723661e+01 2.833809118385289053e-02 0.000000000000000000e+00
4.122425770902906805e+01 2.836674446108581465e-02 0.000000000000000000e+00
4.126589837338089239e+01 2.839539773831873878e-02 0.000000000000000000e+00
4.130753903773272384e+01 2.842405101555164904e-02 0.000000000000000000e+00
4.134917970208455529e+01 2.845270429278457316e-02 0.000000000000000000e+00
4.139082036643638673e+01 2.848135757001749729e-02 0.000000000000000000e+00
4.143246103078821108e+01 2.851001084725041101e-02 0.000000000000000000e+00
4.147410169514004252e+01 2.853866412448333514e-02 0.000000000000000000e+00
4.151574235949187397e+01 2.856731740171625233e-02 0.000000000000000000e+00
4.155738302384370542e+01 2.859597067894917646e-02 0.000000000000000000e+00
4.159902368819553686e+01 2.862462395618210059e-02 0.000000000000000000e+00
4.164066435254736120e+01 2.865327723341502125e-02 0.000000000000000000e+00
4.168230501689919265e+01 2.868193051064794538e-02 0.000000000000000000e+00
4.172394568125102410e+01 2.871058378788086951e-02 0.000000000000000000e+00
4.176558634560285554e+01 2.873923706511379364e-02 0.000000000000000000e+00
4.180722700995467989e+01 2.876789034234670736e-02 0.000000000000000000e+00
4.184886767430651133e+01 2.879654361957963149e-02 0.000000000000000000e+00
4.189050833865834278e+01 2.882519689681254868e-02 0.000000000000000000e+00
4.193214900301017423e+01 2.885385017404547628e-02 0.000000000000000000e+00
4.197378966736200567e+01 2.888250345127839694e-02 0.000000000000000000e+00
4.201543033171383001e+01 2.891115672851131413e-02 0.000000000000000000e+00
4.205707099606566146e+01 2.893981000574423479e-02 0.000000000000000000e+00
4.209871166041749291e+01 2.896846328297715892e-02 0.000000000000000000e+00
4.214035232476932435e+01 2.899711656021008305e-02 0.000000000000000000e+00
4.218199298912114870e+01 2.902576983744299330e-02 0.000000000000000000e+00
4.222363365347298014e+01 2.905442311467591743e-02 0.000000000000000000e+00
4.226527431782481159e+01 2.908307639190884156e-02 0.000000000000000000e+00
4.230691498217664304e+01 2.911172966914176569e-02 0.000000000000000000e+00
4.234855564652847448e+01 2.914038294637468982e-02 0.000000000000000000e+00
4.239019631088029882e+01 2.916903622360761048e-02 0.000000000000000000e+00
4.243183697523213027e+01 2.919768950084052767e-02 0.000000000000000000e+00
4.247347763958396172e+01 2.922634277807345873e-02 0.000000000000000000e+00
4.251511830393579316e+01 2.925499605530637592e-02 0.000000000000000000e+00
4.255675896828761751e+01 2.928364933253929311e-02 0.000000000000000000e+00
4.259839963263944895e+01 2.931230260977221377e-02 0.000000000000000000e+00
4.264004029699128040e+01 2.934095588700513790e-02 0.000000000000000000e+00
4.268168096134311185e+01 2.936960916423805509e-02 0.000000000000000000e+00
4.272332162569494329e+01 2.939826244147098616e-02 0.000000000000000000e+00
4.276496229004676763e+01 2.942691571870389294e-02 0.000000000000000000e+00
4.280660295439859908e+01 2.945556899593682054e-02 0.000000000000000000e+00
4.284824361875043053e+01 2.948422227316974120e-02 0.000000000000000000e+00
4.288988428310226197e+01 2.951287555040265839e-02 0.000000000000000000e+00
4.293152494745408632e+01 2.954152882763558252e-02 0.000000000000000000e+00
4.297316561180591776e+01 2.957018210486850665e-02 0.000000000000000000e+00
4.301480627615774921e+01 2.959883538210142731e-02 0.000000000000000000e+00
4.305644694050958066e+01 2.962748865933435144e-02 0.000000000000000000e+00
4.309808760486141210e+01 2.965614193656727557e-02 0.000000000000000000e+00
4.313972826921323644e+01 2.968479521380018582e-02 0.000000000000000000e+00
4.318136893356506789e+01 2.971344849103310995e-02 0.000000000000000000e+00
4.322300959791689934e+01 2.974210176826603408e-02 0.000000000000000000e+00
4.326465026226873078e+01 2.977075504549895474e-02 0.000000000000000000e+00
4.330629092662055513e+01 2.979940832273187887e-02 0.000000000000000000e+00
4.334793159097238657e+01 2.982806159996479606e-02 0.000000000000000000e+00
4.338957225532421802e+01 2.985671487719772019e-02 0.000000000000000000e+00
4.343121291967604947e+01 2.988536815443063738e-02 0.000000000000000000e+00
4.347285358402788091e+01 2.991402143166356151e-02 0.000000000000000000e+00
4.351449424837970525e+01 2.994267470889648564e-02 0.000000000000000000e+00
4.355613491273153670e+01 2.997132798612939936e-02 0.000000000000000000e+00
4.359777557708336815e+01 2.999998126336232349e-02 0.000000000000000000e+00
4.363941624143519959e+01 3.002863454059524762e-02 0.000000000000000000e+00
4.368105690578702394e+01 3.005728781782816827e-02 0.000000000000000000e+00
4.372269757013885538e+01 3.008594109506108893e-02 0.000000000000000000e+00
4.376433823449068683e+01 3.011459437229401306e-02 0.000000000000000000e+00
4.380597889884251828e+01 3.014324764952693372e-02 0.000000000000000000e+00
4.384761956319434972e+01 3.017190092675985091e-02 0.000000000000000000e+00
4.388926022754617406e+01 3.020055420399277157e-02 0.000000000000000000e+00
4.393090089189800551e+01 3.022920748122569917e-02 0.000000000000000000e+00
4.397254155624983696e+01 3.025786075845861983e-02 0.000000000000000000e+00
4.401418222060166840e+01 3.028651403569154396e-02 0.000000000000000000e+00
4.405582288495349275e+01 3.031516731292445421e-02 0.000000000000000000e+00
4.409746354930532419e+01 3.034382059015737834e-02 0.000000000000000000e+00
4.413910421365715564e+01 3.037247386739029900e-02 0.000000000000000000e+00
4.418074487800898709e+01 3.040112714462322660e-02 0.000000000000000000e+00
4.422238554236081853e+01 3.042978042185614726e-02 0.000000000000000000e+00
4.426402620671264287e+01 3.045843369908906445e-02 0.000000000000000000e+00
4.430566687106447432e+01 3.048708697632198164e-02 0.000000000000000000e+00
4.434730753541630577e+01 3.051574025355490577e-02 0.000000000000000000e+00
4.438894819976813721e+01 3.054439353078782643e-02 0.000000000000000000e+00
4.443058886411996866e+01 3.057304680802075403e-02 0.000000000000000000e+00
4.447222952847179300e+01 3.060170008525366775e-02 0.000000000000000000e+00
4.451387019282362445e+01 3.063035336248659882e-02 0.000000000000000000e+00
4.455551085717545590e+01 3.065900663971951601e-02 0.000000000000000000e+00
4.459715152152728734e+01 3.068765991695244014e-02 0.000000000000000000e+00
4.463879218587911168e+01 3.071631319418535386e-02 0.000000000000000000e+00
4.468043285023094313e+01 3.074496647141827799e-02 0.000000000000000000e+00
4.472207351458277458e+01 3.077361974865119518e-02 0.000000000000000000e+00
4.476371417893460602e+01 3.080227302588412625e-02 0.000000000000000000e+00
4.480535484328643747e+01 3.083092630311704344e-02 0.000000000000000000e+00
4.484699550763826181e+01 3.085957958034996410e-02 0.000000000000000000e+00
4.488863617199009326e+01 3.088823285758288129e-02 0.000000000000000000e+00
4.493027683634192471e+01 3.091688613481580541e-02 0.000000000000000000e+00
4.497191750069375615e+01 3.094553941204872954e-02 0.000000000000000000e+00
4.501355816504558049e+01 3.097419268928164326e-02 0.000000000000000000e+00
4.505519882939741194e+01 3.100284596651457086e-02 0.000000000000000000e+00
4.509683949374924339e+01 3.103149924374749152e-02 0.000000000000000000e+00
4.513848015810107484e+01 3.106015252098040871e-02 0.000000000000000000e+00
4.518012082245290628e+01 3.108880579821333284e-02 0.000000000000000000e+00
4.522176148680473062e+01 3.111745907544626391e-02 0.000000000000000000e+00
4.526340215115656207e+01 3.114611235267917416e-02 0.000000000000000000e+00
4.530504281550839352e+01 3.117476562991209829e-02 0.000000000000000000e+00
4.534668347986022496e+01 3.120341890714502242e-02 0.000000000000000000e+00
4.538832414421204930e+01 3.123207218437793614e-02 0.000000000000000000e+00
4.542996480856388075e+01 3.126072546161086374e-02 0.000000000000000000e+00
4.547160547291571220e+01 3.128937873884379134e-02 0.000000000000000000e+00
4.551324613726754365e+01 3.131803201607671200e-02 0.000000000000000000e+00
4.555488680161937509e+01 3.134668529330963266e-02 0.000000000000000000e+00
4.559652746597119943e+01 3.137533857054254638e-02 0.000000000000000000e+00
4.563816813032303088e+01 3.140399184777546704e-02 0.000000000000000000e+00
4.567980879467486233e+01 3.143264512500838770e-02 0.000000000000000000e+00
4.572144945902669377e+01 3.146129840224131530e-02 0.000000000000000000e+00
4.576309012337851811e+01 3.148995167947422902e-02 0.000000000000000000e+00
4.580473078773034956e+01 3.151860495670715662e-02 0.000000000000000000e+00
4.584637145208218101e+01 3.154725823394007034e-02 0.000000000000000000e+00
4.588801211643401246e+01 3.157591151117299794e-02 0.000000000000000000e+00
4.592965278078584390e+01 3.160456478840591860e-02 0.000000000000000000e+00
4.597129344513766824e+01 3.163321806563883926e-02 0.000000000000000000e+00
4.601293410948949969e+01 3.166187134287176685e-02 0.000000000000000000e+00
4.605457477384133114e+01 3.169052462010468058e-02 0.000000000000000000e+00
4.609621543819316258e+01 3.171917789733760124e-02 0.000000000000000000e+00
4.613785610254498692e+01 3.174783117457052883e-02 0.000000000000000000e+00
4.617949676689681837e+01 3.177648445180344949e-02 0.000000000000000000e+00
4.622113743124864982e+01 3.180513772903637015e-02 0.000000000000000000e+00
4.626277809560048127e+01 3.183379100626929081e-02 0.000000000000000000e+00
4.630441875995231271e+01 3.186244428350221147e-02 0.000000000000000000e+00
4.634605942430413705e+01 3.189109756073513213e-02 0.000000000000000000e+00
4.638770008865596850e+01 3.191975083796804585e-02 0.000000000000000000e+00
4.642934075300779995e+01 3.194840411520098039e-02 0.000000000000000000e+00
4.647098141735963139e+01 3.197705739243389411e-02 0.000000000000000000e+00
4.651262208171145573e+01 3.200571066966681477e-02 0.000000000000000000e+00
4.655426274606328718e+01 3.203436394689973543e-02 0.000000000000000000e+00
4.659590341041511863e+01 3.206301722413266303e-02 0.000000000000000000e+00
4.663754407476695008e+01 3.209167050136558369e-02 0.000000000000000000e+00
4.667918473911878152e+01 3.212032377859850435e-02 0.000000000000000000e+00
4.672082540347060586e+01 3.214897705583141807e-02 0.000000000000000000e+00
4.676246606782243731e+01 3.217763033306434567e-02 0.000000000000000000e+00
4.680410673217426876e+01 3.220628361029726633e-02 0.000000000000000000e+00
4.684574739652610020e+01 3.223493688753018699e-02 0.000000000000000000e+00
4.688738806087792454e+01 3.226359016476310071e-02 0.000000000000000000e+00
4.692902872522975599e+01 3.229224344199603525e-02 0.000000000000000000e+00
4.697066938958158744e+01 3.232089671922894897e-02 0.000000000000000000e+00
4.701231005393341889e+01 3.234954999646187657e-02 0.000000000000000000e+00
4.705395071828525033e+01 3.237820327369479723e-02 0.000000000000000000e+00
4.709559138263707467e+01 3.240685655092771095e-02 0.000000000000000000e+00
4.713723204698890612e+01 3.243550982816063161e-02 0.000000000000000000e+00
4.717887271134073757e+01 3.246416310539355921e-02 0.000000000000000000e+00
4.722051337569256901e+01 3.249281638262647987e-02 0.000000000000000000e+00
4.726215404004440046e+01 3.252146965985940746e-02 0.000000000000000000e+00
4.730379470439622480e+01 3.255012293709232118e-02 0.000000000000000000e+00
4.734543536874805625e+01 3.257877621432524878e-02 0.000000000000000000e+00
4.738707603309988770e+01 3.260742949155816944e-02 0.000000000000000000e+00
4.742871669745171914e+01 3.263608276879109010e-02 0.000000000000000000e+00
4.747035736180354348e+01 3.266473604602400382e-02 0.000000000000000000e+00
4.751199802615537493e+01 3.269338932325693836e-02 0.000000000000000000e+00
4.755363869050720638e+01 3.272204260048985208e-02 0.000000000000000000e+00
4.759527935485903782e+01 3.275069587772277274e-02 0.000000000000000000e+00
4.763692001921086927e+01 3.277934915495570034e-02 0.000000000000000000e+00
4.767856068356269361e+01 3.280800243218860712e-02 0.000000000000000000e+00
4.772020134791452506e+01 3.283665570942153472e-02 0.000000000000000000e+00
4.776184201226635651e+01 3.286530898665445538e-02 0.000000000000000000e+00
4.780348267661818795e+01 3.289396226388737604e-02 0.000000000000000000e+00
4.784512334097001229e+01 3.292261554112029670e-02 0.000000000000000000e+00
4.788676400532184374e+01 3.295126881835321736e-02 0.000000000000000000e+00
4.792840466967367519e+01 3.297992209558613802e-02 0.000000000000000000e+00
4.797004533402550663e+01 3.300857537281906562e-02 0.000000000000000000e+00
4.801168599837733808e+01 3.303722865005198628e-02 0.000000000000000000e+00
4.805332666272916242e+01 3.306588192728490694e-02 0.000000000000000000e+00
4.809496732708099387e+01 3.309453520451782066e-02 0.000000000000000000e+00
4.813660799143282532e+01 3.312318848175074826e-02 0.000000000000000000e+00
4.817824865578465676e+01 3.315184175898367586e-02 0.000000000000000000e+00
4.821988932013648110e+01 3.318049503621658958e-02 0.000000000000000000e+00
4.826152998448831255e+01 3.320914831344951718e-02 0.000000000000000000e+00
4.830317064884014400e+01 3.323780159068243784e-02 0.000000000000000000e+00
4.834481131319197544e+01 3.326645486791535156e-02 0.000000000000000000e+00
4.838645197754380689e+01 3.329510814514827916e-02 0.000000000000000000e+00
4.842809264189563123e+01 3.332376142238118594e-02 0.000000000000000000e+00
